"","Soil","Microsite","Temperature","Resp","COU","NAM","Lat_decimal","Long_decimal","ELE_1","MAT","RAI","SAC","CLC","SIC","pH","SOC","CFE","SIR","BACT_qPCR"
"312",52,1,30,14.34042309,"Morocco","Mezguitem2",34.442005,-3.592513,1028,14.8,399,56.27213647,4.668380576,39.05948296,8.188,1.860969198,291.4,6.212835,NA
"313",53,0,10,5.851940731,"Morocco","Ogda",34.309672,-1.999301,1144,13.9,377,50.02822389,4.702874409,45.2689017,8.376,2.051363775,NA,6.851411,46210086304
"314",53,0,20,8.03959209,"Morocco","Ogda",34.309672,-1.999301,1144,13.9,377,50.02822389,4.702874409,45.2689017,8.376,2.051363775,NA,6.851411,46210086304
"315",53,0,30,19.33728678,"Morocco","Ogda",34.309672,-1.999301,1144,13.9,377,50.02822389,4.702874409,45.2689017,8.376,2.051363775,NA,6.851411,46210086304
"316",53,1,10,7.543167966,"Morocco","Ogda",34.309672,-1.999301,1144,13.9,377,58.42438432,5.263614291,36.31200139,8.31,2.379855127,46.9,6.481726,71498168463
"317",53,1,20,9.799680117,"Morocco","Ogda",34.309672,-1.999301,1144,13.9,377,58.42438432,5.263614291,36.31200139,8.31,2.379855127,46.9,6.481726,71498168463
"318",53,1,30,21.55450414,"Morocco","Ogda",34.309672,-1.999301,1144,13.9,377,58.42438432,5.263614291,36.31200139,8.31,2.379855127,46.9,6.481726,71498168463
"319",54,0,10,4.786975439,"Morocco","Sabbab2",33.932621,-3.558751,726,16.3,289,70.74444928,5.420113191,23.83543753,8.644,0.530195179,33.7,6.838153,3714671172
"320",54,0,20,7.096242861,"Morocco","Sabbab2",33.932621,-3.558751,726,16.3,289,70.74444928,5.420113191,23.83543753,8.644,0.530195179,33.7,6.838153,3714671172
"321",54,0,30,13.57771203,"Morocco","Sabbab2",33.932621,-3.558751,726,16.3,289,70.74444928,5.420113191,23.83543753,8.644,0.530195179,33.7,6.838153,3714671172
"322",54,1,10,4.648142564,"Morocco","Sabbab2",33.932621,-3.558751,726,16.3,289,77.86157941,4.281277728,17.85714286,8.046,0.873639775,NA,7.651306,10036197323
"323",54,1,20,6.871309946,"Morocco","Sabbab2",33.932621,-3.558751,726,16.3,289,77.86157941,4.281277728,17.85714286,8.046,0.873639775,NA,7.651306,10036197323
"324",54,1,30,13.15998626,"Morocco","Sabbab2",33.932621,-3.558751,726,16.3,289,77.86157941,4.281277728,17.85714286,8.046,0.873639775,NA,7.651306,10036197323
"325",55,0,10,2.449105922,"Morocco","Sahibat",33.06768,-2.728708,1427,14.6,310,74.47476561,2.499752118,23.02548227,8.354,0.658914055,NA,4.839632,12132436301
"326",55,0,20,4.324455673,"Morocco","Sahibat",33.06768,-2.728708,1427,14.6,310,74.47476561,2.499752118,23.02548227,8.354,0.658914055,NA,4.839632,12132436301
"327",55,0,30,9.557792308,"Morocco","Sahibat",33.06768,-2.728708,1427,14.6,310,74.47476561,2.499752118,23.02548227,8.354,0.658914055,NA,4.839632,12132436301
"328",55,1,10,3.107019134,"Morocco","Sahibat",33.06768,-2.728708,1427,14.6,310,37.48092785,5.910709152,56.608363,8.46,0.830742392,312.4,4.12254,19220056224
"329",55,1,20,4.361316053,"Morocco","Sahibat",33.06768,-2.728708,1427,14.6,310,37.48092785,5.910709152,56.608363,8.46,0.830742392,312.4,4.12254,19220056224
"330",55,1,30,8.608363487,"Morocco","Sahibat",33.06768,-2.728708,1427,14.6,310,37.48092785,5.910709152,56.608363,8.46,0.830742392,312.4,4.12254,19220056224
"331",56,0,10,1.946429421,"Morocco","Saka2",34.625548,-3.464915,922,14.7,385,41.56403941,17.53166784,40.90429275,8.35,1.952521012,NA,3.517966,6371156638
"332",56,0,20,3.850404458,"Morocco","Saka2",34.625548,-3.464915,922,14.7,385,41.56403941,17.53166784,40.90429275,8.35,1.952521012,NA,3.517966,6371156638
"333",56,0,30,8.880611775,"Morocco","Saka2",34.625548,-3.464915,922,14.7,385,41.56403941,17.53166784,40.90429275,8.35,1.952521012,NA,3.517966,6371156638
"334",56,1,10,2.664507218,"Morocco","Saka2",34.625548,-3.464915,922,14.7,385,52.1361492,6.08879679,41.77505401,7.992,2.994902308,377.8,3.520328,49190780907
"335",56,1,20,4.183272533,"Morocco","Saka2",34.625548,-3.464915,922,14.7,385,52.1361492,6.08879679,41.77505401,7.992,2.994902308,377.8,3.520328,49190780907
"336",56,1,30,8.390108124,"Morocco","Saka2",34.625548,-3.464915,922,14.7,385,52.1361492,6.08879679,41.77505401,7.992,2.994902308,377.8,3.520328,49190780907
"337",57,0,10,2.901990549,"Peru","Volcancito",-16.434337,-71.014039,4481,2.7,417,91.52941176,2.823529412,5.647058824,5.67,1.024732741,72.4,3.695654,NA
"338",57,0,20,4.470491108,"Peru","Volcancito",-16.434337,-71.014039,4481,2.7,417,91.52941176,2.823529412,5.647058824,5.67,1.024732741,72.4,3.695654,NA
"339",57,0,30,7.896191773,"Peru","Volcancito",-16.434337,-71.014039,4481,2.7,417,91.52941176,2.823529412,5.647058824,5.67,1.024732741,72.4,3.695654,NA
"340",57,1,10,2.394699642,"Peru","Volcancito",-16.434337,-71.014039,4481,2.7,417,92.12328767,4.109589041,3.767123288,5.596,0.56317379,54.9,2.471394,NA
"341",57,1,20,3.057042667,"Peru","Volcancito",-16.434337,-71.014039,4481,2.7,417,92.12328767,4.109589041,3.767123288,5.596,0.56317379,54.9,2.471394,NA
"342",57,1,30,6.539194245,"Peru","Volcancito",-16.434337,-71.014039,4481,2.7,417,92.12328767,4.109589041,3.767123288,5.596,0.56317379,54.9,2.471394,NA
"343",58,0,10,2.377558793,"Spain","Barrax_CSA",39.048208,-2.2306,779,13.7,415,33.58325003,34.43185605,31.98489392,8.366,2.03553466,446.5,3.926385,5079486535
"344",58,0,20,4.839974698,"Spain","Barrax_CSA",39.048208,-2.2306,779,13.7,415,33.58325003,34.43185605,31.98489392,8.366,2.03553466,446.5,3.926385,5079486535
"345",58,0,30,7.898654394,"Spain","Barrax_CSA",39.048208,-2.2306,779,13.7,415,33.58325003,34.43185605,31.98489392,8.366,2.03553466,446.5,3.926385,5079486535
"346",58,1,10,3.515140176,"Spain","Barrax_CSA",39.048208,-2.2306,779,13.7,415,59.18471451,5.994876742,34.82040875,8.1,2.794291737,NA,3.830112,10360448714
"347",58,1,20,4.593341339,"Spain","Barrax_CSA",39.048208,-2.2306,779,13.7,415,59.18471451,5.994876742,34.82040875,8.1,2.794291737,NA,3.830112,10360448714
"348",58,1,30,8.63209672,"Spain","Barrax_CSA",39.048208,-2.2306,779,13.7,415,59.18471451,5.994876742,34.82040875,8.1,2.794291737,NA,3.830112,10360448714
"349",59,0,10,3.960826386,"Spain","Campo Real_CSA",40.319992,-3.426836,631,13.9,436,54.42161852,4.168276502,41.41010498,8.354,1.944681557,32.6,4.948846,NA
"350",59,0,20,5.695291489,"Spain","Campo Real_CSA",40.319992,-3.426836,631,13.9,436,54.42161852,4.168276502,41.41010498,8.354,1.944681557,32.6,4.948846,NA
"351",59,0,30,10.68861074,"Spain","Campo Real_CSA",40.319992,-3.426836,631,13.9,436,54.42161852,4.168276502,41.41010498,8.354,1.944681557,32.6,4.948846,NA
"352",59,1,10,4.299887624,"Spain","Campo Real_CSA",40.319992,-3.426836,631,13.9,436,44.37453084,6.24475648,49.38071268,8.18,2.599944928,304.7,5.892062,NA
"353",59,1,20,7.247001265,"Spain","Campo Real_CSA",40.319992,-3.426836,631,13.9,436,44.37453084,6.24475648,49.38071268,8.18,2.599944928,304.7,5.892062,NA
"354",59,1,30,11.24532892,"Spain","Campo Real_CSA",40.319992,-3.426836,631,13.9,436,44.37453084,6.24475648,49.38071268,8.18,2.599944928,304.7,5.892062,NA
"355",60,0,10,4.425561699,"Spain","Huelves_CSA",40.068228,-2.900725,895,12.5,465,48.39779006,8.066298343,43.5359116,7.758,3.354663906,156.5,7.404483,7322502548
"356",60,0,20,7.693177414,"Spain","Huelves_CSA",40.068228,-2.900725,895,12.5,465,48.39779006,8.066298343,43.5359116,7.758,3.354663906,156.5,7.404483,7322502548
"357",60,0,30,12.2789687,"Spain","Huelves_CSA",40.068228,-2.900725,895,12.5,465,48.39779006,8.066298343,43.5359116,7.758,3.354663906,156.5,7.404483,7322502548
"358",60,1,10,5.091006382,"Spain","Huelves_CSA",40.068228,-2.900725,895,12.5,465,48.93378227,6.172839506,44.89337823,7.694,4.05065107,128.1,9.932885,6021971002
"359",60,1,20,8.440759988,"Spain","Huelves_CSA",40.068228,-2.900725,895,12.5,465,48.93378227,6.172839506,44.89337823,7.694,4.05065107,128.1,9.932885,6021971002
"360",60,1,30,14.98406981,"Spain","Huelves_CSA",40.068228,-2.900725,895,12.5,465,48.93378227,6.172839506,44.89337823,7.694,4.05065107,128.1,9.932885,6021971002
"361",61,0,10,6.762796123,"Spain","Morata_CSA",40.208781,-3.419164,616,14,432,52.99334812,4.4345898,42.57206208,8.262,1.965142817,382.4,7.756785,5017897224
"362",61,0,20,8.548422712,"Spain","Morata_CSA",40.208781,-3.419164,616,14,432,52.99334812,4.4345898,42.57206208,8.262,1.965142817,382.4,7.756785,5017897224
"363",61,0,30,8.74726009,"Spain","Morata_CSA",40.208781,-3.419164,616,14,432,52.99334812,4.4345898,42.57206208,8.262,1.965142817,382.4,7.756785,5017897224
"364",61,1,10,7.823294431,"Spain","Morata_CSA",40.208781,-3.419164,616,14,432,54.42329227,6.830907055,38.74580067,8.024,3.054766179,164,8.318243,9631311186
"365",61,1,20,9.598581707,"Spain","Morata_CSA",40.208781,-3.419164,616,14,432,54.42329227,6.830907055,38.74580067,8.024,3.054766179,164,8.318243,9631311186
"366",61,1,30,15.66798243,"Spain","Morata_CSA",40.208781,-3.419164,616,14,432,54.42329227,6.830907055,38.74580067,8.024,3.054766179,164,8.318243,9631311186
"367",62,0,10,5.18064964,"Spain","Ontígola_CSA",39.992036,-3.618947,579,14.5,412,45.66312255,5.204252938,49.13262451,8.146,1.687048784,727.1,6.216784,8320247481
"368",62,0,20,7.115856899,"Spain","Ontígola_CSA",39.992036,-3.618947,579,14.5,412,45.66312255,5.204252938,49.13262451,8.146,1.687048784,727.1,6.216784,8320247481
"369",62,0,30,15.78189743,"Spain","Ontígola_CSA",39.992036,-3.618947,579,14.5,412,45.66312255,5.204252938,49.13262451,8.146,1.687048784,727.1,6.216784,8320247481
"370",62,1,10,4.908000505,"Spain","Ontígola_CSA",39.992036,-3.618947,579,14.5,412,49.39360529,3.858875413,46.74751929,8.068,2.332077765,768.5,7.106925,11901585742
"371",62,1,20,8.102684982,"Spain","Ontígola_CSA",39.992036,-3.618947,579,14.5,412,49.39360529,3.858875413,46.74751929,8.068,2.332077765,768.5,7.106925,11901585742
"372",62,1,30,15.47258698,"Spain","Ontígola_CSA",39.992036,-3.618947,579,14.5,412,49.39360529,3.858875413,46.74751929,8.068,2.332077765,768.5,7.106925,11901585742
"373",63,0,10,4.934874717,"Spain","Sierra Espuña_CSA",37.821156,-1.673747,651,15.1,378,47.94672586,7.103218646,44.95005549,7.648,1.753808313,700.8,6.08529,9794409960
"374",63,0,20,7.523545757,"Spain","Sierra Espuña_CSA",37.821156,-1.673747,651,15.1,378,47.94672586,7.103218646,44.95005549,7.648,1.753808313,700.8,6.08529,9794409960
"375",63,0,30,13.78731537,"Spain","Sierra Espuña_CSA",37.821156,-1.673747,651,15.1,378,47.94672586,7.103218646,44.95005549,7.648,1.753808313,700.8,6.08529,9794409960
"376",63,1,10,4.63477242,"Spain","Sierra Espuña_CSA",37.821156,-1.673747,651,15.1,378,52.40223464,4.134078212,43.46368715,7.562,2.484182977,264.9,6.053915,19958496631
"377",63,1,20,7.010811591,"Spain","Sierra Espuña_CSA",37.821156,-1.673747,651,15.1,378,52.40223464,4.134078212,43.46368715,7.562,2.484182977,264.9,6.053915,19958496631
"378",63,1,30,14.12475809,"Spain","Sierra Espuña_CSA",37.821156,-1.673747,651,15.1,378,52.40223464,4.134078212,43.46368715,7.562,2.484182977,264.9,6.053915,19958496631
"379",64,0,10,4.694881949,"Spain","Titulcia_CSA",40.186011,-3.502865,617,14.1,429,55.61797753,5.056179775,39.3258427,8.148,1.475289336,440.2,6.368686,NA
"380",64,0,20,8.063863518,"Spain","Titulcia_CSA",40.186011,-3.502865,617,14.1,429,55.61797753,5.056179775,39.3258427,8.148,1.475289336,440.2,6.368686,NA
"381",64,0,30,12.06226043,"Spain","Titulcia_CSA",40.186011,-3.502865,617,14.1,429,55.61797753,5.056179775,39.3258427,8.148,1.475289336,440.2,6.368686,NA
"382",64,1,10,4.106608773,"Spain","Titulcia_CSA",40.186011,-3.502865,617,14.1,429,49.77876106,9.181415929,41.03982301,8.054,2.074871338,458.2,5.758667,NA
"383",64,1,20,7.303262414,"Spain","Titulcia_CSA",40.186011,-3.502865,617,14.1,429,49.77876106,9.181415929,41.03982301,8.054,2.074871338,458.2,5.758667,NA
"384",64,1,30,14.41240064,"Spain","Titulcia_CSA",40.186011,-3.502865,617,14.1,429,49.77876106,9.181415929,41.03982301,8.054,2.074871338,458.2,5.758667,NA
"385",65,0,10,4.802122744,"Spain","Villarobledo_CSA",39.207539,-2.514767,750,13.8,422,48.08988764,2.696629213,49.21348315,8.298,2.202034621,450.1,6.051456,1.66e+11
"386",65,0,20,6.965728399,"Spain","Villarobledo_CSA",39.207539,-2.514767,750,13.8,422,48.08988764,2.696629213,49.21348315,8.298,2.202034621,450.1,6.051456,1.66e+11
"387",65,0,30,12.16718014,"Spain","Villarobledo_CSA",39.207539,-2.514767,750,13.8,422,48.08988764,2.696629213,49.21348315,8.298,2.202034621,450.1,6.051456,1.66e+11
"388",65,1,10,6.082087932,"Spain","Villarobledo_CSA",39.207539,-2.514767,750,13.8,422,60.41896362,2.205071665,37.37596472,8.012,2.795648518,1073,7.625517,91639897165
"389",65,1,20,9.041240476,"Spain","Villarobledo_CSA",39.207539,-2.514767,750,13.8,422,60.41896362,2.205071665,37.37596472,8.012,2.795648518,1073,7.625517,91639897165
"390",65,1,30,16.1211814,"Spain","Villarobledo_CSA",39.207539,-2.514767,750,13.8,422,60.41896362,2.205071665,37.37596472,8.012,2.795648518,1073,7.625517,91639897165
"391",66,0,10,6.637040856,"Spain","Yecla_CSA",38.588606,-1.199478,815,13.9,444,62.62626263,6.397306397,30.97643098,8.17,2.792804912,586,8.195828,13157019703
"392",66,0,20,9.668173212,"Spain","Yecla_CSA",38.588606,-1.199478,815,13.9,444,62.62626263,6.397306397,30.97643098,8.17,2.792804912,586,8.195828,13157019703
"393",66,0,30,18.81693191,"Spain","Yecla_CSA",38.588606,-1.199478,815,13.9,444,62.62626263,6.397306397,30.97643098,8.17,2.792804912,586,8.195828,13157019703
"394",66,1,10,8.769077497,"Spain","Yecla_CSA",38.588606,-1.199478,815,13.9,444,59.3714927,5.836139169,34.79236813,8.106,3.61856961,453.6,14.519999,6.2e+11
"395",66,1,20,13.56016423,"Spain","Yecla_CSA",38.588606,-1.199478,815,13.9,444,59.3714927,5.836139169,34.79236813,8.106,3.61856961,453.6,14.519999,6.2e+11
"396",66,1,30,26.72292273,"Spain","Yecla_CSA",38.588606,-1.199478,815,13.9,444,59.3714927,5.836139169,34.79236813,8.106,3.61856961,453.6,14.519999,6.2e+11
"397",67,0,10,2.591247552,"Spain","Zorita_CSA",40.354792,-2.877436,629,13.6,405,70.4772475,12.98557159,16.53718091,7.582,2.497221809,413.7,2.092327,6740215120
"398",67,0,20,2.208166752,"Spain","Zorita_CSA",40.354792,-2.877436,629,13.6,405,70.4772475,12.98557159,16.53718091,7.582,2.497221809,413.7,2.092327,6740215120
"399",67,0,30,14.72974585,"Spain","Zorita_CSA",40.354792,-2.877436,629,13.6,405,70.4772475,12.98557159,16.53718091,7.582,2.497221809,413.7,2.092327,6740215120
"400",67,1,10,3.557799487,"Spain","Zorita_CSA",40.354792,-2.877436,629,13.6,405,74.28256071,6.622516556,19.09492274,7.598,2.974952877,739.4,2.808329,10613185997
"401",67,1,20,3.560423327,"Spain","Zorita_CSA",40.354792,-2.877436,629,13.6,405,74.28256071,6.622516556,19.09492274,7.598,2.974952877,739.4,2.808329,10613185997
"402",67,1,30,17.75958696,"Spain","Zorita_CSA",40.354792,-2.877436,629,13.6,405,74.28256071,6.622516556,19.09492274,7.598,2.974952877,739.4,2.808329,10613185997
"403",68,0,10,4.810869334,"Spain","A30-Km 25",38.791855,-1.717695,845,13.5,422,56.40997168,1.393592804,42.19643551,8.406,2.390848777,382.7,4.954067,1.33e+11
"404",68,0,20,5.695865489,"Spain","A30-Km 25",38.791855,-1.717695,845,13.5,422,56.40997168,1.393592804,42.19643551,8.406,2.390848777,382.7,4.954067,1.33e+11
"405",68,0,30,26.21991449,"Spain","A30-Km 25",38.791855,-1.717695,845,13.5,422,56.40997168,1.393592804,42.19643551,8.406,2.390848777,382.7,4.954067,1.33e+11
"406",68,1,10,8.302999444,"Spain","A30-Km 25",38.791855,-1.717695,845,13.5,422,65.40584883,5.549519988,29.04463118,8.248,2.792291532,572.1,5.654027,10108147647
"407",68,1,20,6.911678294,"Spain","A30-Km 25",38.791855,-1.717695,845,13.5,422,65.40584883,5.549519988,29.04463118,8.248,2.792291532,572.1,5.654027,10108147647
"408",68,1,30,15.93446501,"Spain","A30-Km 25",38.791855,-1.717695,845,13.5,422,65.40584883,5.549519988,29.04463118,8.248,2.792291532,572.1,5.654027,10108147647
"409",69,0,10,6.047746682,"Spain","Aspe",38.310264,-0.755069,260,17,353,74.15947057,3.891986565,21.94854286,8.582,1.653670386,349.3,6.082273,NA
"410",69,0,20,7.42334871,"Spain","Aspe",38.310264,-0.755069,260,17,353,74.15947057,3.891986565,21.94854286,8.582,1.653670386,349.3,6.082273,NA
"411",69,0,30,12.43328817,"Spain","Aspe",38.310264,-0.755069,260,17,353,74.15947057,3.891986565,21.94854286,8.582,1.653670386,349.3,6.082273,NA
"412",69,1,10,10.59604318,"Spain","Aspe",38.310264,-0.755069,260,17,353,73.05095831,4.113689018,22.83535267,8.184,3.597009524,30.8,10.229529,NA
"413",69,1,20,11.63318472,"Spain","Aspe",38.310264,-0.755069,260,17,353,73.05095831,4.113689018,22.83535267,8.184,3.597009524,30.8,10.229529,NA
"414",69,1,30,30.96471012,"Spain","Aspe",38.310264,-0.755069,260,17,353,73.05095831,4.113689018,22.83535267,8.184,3.597009524,30.8,10.229529,NA
"415",70,0,10,4.123266827,"Spain","Coroneles",37.721332,-1.836988,487,15.9,341,74.14467632,9.674273238,16.18105044,8.678,0.889296841,600.8,6.520305,27199310521
"416",70,0,20,7.908836493,"Spain","Coroneles",37.721332,-1.836988,487,15.9,341,74.14467632,9.674273238,16.18105044,8.678,0.889296841,600.8,6.520305,27199310521
"417",70,0,30,12.97578119,"Spain","Coroneles",37.721332,-1.836988,487,15.9,341,74.14467632,9.674273238,16.18105044,8.678,0.889296841,600.8,6.520305,27199310521
"418",70,1,10,7.722577699,"Spain","Coroneles",37.721332,-1.836988,487,15.9,341,82.20204513,2.040726375,15.75722849,8.554,1.411831515,530.3,6.851859,6060529427
"419",70,1,20,7.698555003,"Spain","Coroneles",37.721332,-1.836988,487,15.9,341,82.20204513,2.040726375,15.75722849,8.554,1.411831515,530.3,6.851859,6060529427
"420",70,1,30,24.03851681,"Spain","Coroneles",37.721332,-1.836988,487,15.9,341,82.20204513,2.040726375,15.75722849,8.554,1.411831515,530.3,6.851859,6060529427
"421",71,0,10,4.910987265,"Spain","Guadalentín",37.726728,-1.784601,476,15.9,339,67.05904521,4.233032953,28.70792183,8.4,1.877744029,287.2,6.151758,8754572825
"422",71,0,20,7.168061706,"Spain","Guadalentín",37.726728,-1.784601,476,15.9,339,67.05904521,4.233032953,28.70792183,8.4,1.877744029,287.2,6.151758,8754572825
"423",71,0,30,17.36178125,"Spain","Guadalentín",37.726728,-1.784601,476,15.9,339,67.05904521,4.233032953,28.70792183,8.4,1.877744029,287.2,6.151758,8754572825
"424",71,1,10,9.422464989,"Spain","Guadalentín",37.726728,-1.784601,476,15.9,339,60.47205793,6.472831795,33.05511028,8.102,3.715149151,815.3,6.611413,7198626223
"425",71,1,20,7.632504897,"Spain","Guadalentín",37.726728,-1.784601,476,15.9,339,60.47205793,6.472831795,33.05511028,8.102,3.715149151,815.3,6.611413,7198626223
"426",71,1,30,28.0885686,"Spain","Guadalentín",37.726728,-1.784601,476,15.9,339,60.47205793,6.472831795,33.05511028,8.102,3.715149151,815.3,6.611413,7198626223
"427",72,0,10,5.122415277,"Spain","Inquisición",38.308579,-0.963246,504,15.5,398,39.49551942,7.290629494,53.21385109,8.31,3.031093755,439.9,5.489533,10032227553
"428",72,0,20,6.249567538,"Spain","Inquisición",38.308579,-0.963246,504,15.5,398,39.49551942,7.290629494,53.21385109,8.31,3.031093755,439.9,5.489533,10032227553
"429",72,0,30,24.23725649,"Spain","Inquisición",38.308579,-0.963246,504,15.5,398,39.49551942,7.290629494,53.21385109,8.31,3.031093755,439.9,5.489533,10032227553
"430",72,1,10,7.229442348,"Spain","Inquisición",38.308579,-0.963246,504,15.5,398,39.7835598,5.334964349,54.88147585,8.311,4.428156887,608.7,4.151518,2.45e+12
"431",72,1,20,4.601913036,"Spain","Inquisición",38.308579,-0.963246,504,15.5,398,39.7835598,5.334964349,54.88147585,8.311,4.428156887,608.7,4.151518,2.45e+12
"432",72,1,30,35.43301458,"Spain","Inquisición",38.308579,-0.963246,504,15.5,398,39.7835598,5.334964349,54.88147585,8.311,4.428156887,608.7,4.151518,2.45e+12
"433",73,0,10,4.644437462,"Spain","Loeches",40.36936,-3.388677,715,13.1,453,46.97651174,8.712310511,44.31117774,8.386,1.744500814,443.9,11.189782,94428712299
"434",73,0,20,12.81457629,"Spain","Loeches",40.36936,-3.388677,715,13.1,453,46.97651174,8.712310511,44.31117774,8.386,1.744500814,443.9,11.189782,94428712299
"435",73,0,30,18.61788794,"Spain","Loeches",40.36936,-3.388677,715,13.1,453,46.97651174,8.712310511,44.31117774,8.386,1.744500814,443.9,11.189782,94428712299
"436",73,1,10,4.588989121,"Spain","Loeches",40.36936,-3.388677,715,13.1,453,49.22239674,5.647855231,45.12974803,8.217,2.9958882,448.2,11.486844,8938816312
"437",73,1,20,13.23156465,"Spain","Loeches",40.36936,-3.388677,715,13.1,453,49.22239674,5.647855231,45.12974803,8.217,2.9958882,448.2,11.486844,8938816312
"438",73,1,30,18.10942716,"Spain","Loeches",40.36936,-3.388677,715,13.1,453,49.22239674,5.647855231,45.12974803,8.217,2.9958882,448.2,11.486844,8938816312
"439",74,0,10,4.44267305,"Spain","Mazarrón",37.593066,-1.232379,76,17.8,294,44.67593361,10.64813279,44.67593361,8.378,1.48356384,106.9,7.677258,7055906194
"440",74,0,20,8.849245348,"Spain","Mazarrón",37.593066,-1.232379,76,17.8,294,44.67593361,10.64813279,44.67593361,8.378,1.48356384,106.9,7.677258,7055906194
"441",74,0,30,16.35472465,"Spain","Mazarrón",37.593066,-1.232379,76,17.8,294,44.67593361,10.64813279,44.67593361,8.378,1.48356384,106.9,7.677258,7055906194
"442",74,1,10,4.995954397,"Spain","Mazarrón",37.593066,-1.232379,76,17.8,294,43.386829,7.913669065,48.69950194,8.362,1.678768238,284.7,7.906482,12696845707
"443",74,1,20,9.729238261,"Spain","Mazarrón",37.593066,-1.232379,76,17.8,294,43.386829,7.913669065,48.69950194,8.362,1.678768238,284.7,7.906482,12696845707
"444",74,1,30,18.75307598,"Spain","Mazarrón",37.593066,-1.232379,76,17.8,294,43.386829,7.913669065,48.69950194,8.362,1.678768238,284.7,7.906482,12696845707
"445",75,0,10,5.29714024,"Spain","Motilla del Palancar",39.538668,-1.802287,905,12.4,466,55.72352305,3.118310419,41.15816653,8.446,2.688202901,309.2,7.289295,9542457563
"446",75,0,20,8.739618194,"Spain","Motilla del Palancar",39.538668,-1.802287,905,12.4,466,55.72352305,3.118310419,41.15816653,8.446,2.688202901,309.2,7.289295,9542457563
"447",75,0,30,17.71013157,"Spain","Motilla del Palancar",39.538668,-1.802287,905,12.4,466,55.72352305,3.118310419,41.15816653,8.446,2.688202901,309.2,7.289295,9542457563
"448",75,1,10,6.494939629,"Spain","Motilla del Palancar",39.538668,-1.802287,905,12.4,466,52.58720156,8.471642851,38.94115559,8.202,3.644652333,262,10.508186,9704571733
"449",75,1,20,11.71595417,"Spain","Motilla del Palancar",39.538668,-1.802287,905,12.4,466,52.58720156,8.471642851,38.94115559,8.202,3.644652333,262,10.508186,9704571733
"450",75,1,30,25.67833512,"Spain","Motilla del Palancar",39.538668,-1.802287,905,12.4,466,52.58720156,8.471642851,38.94115559,8.202,3.644652333,262,10.508186,9704571733
"451",76,0,10,7.325236932,"Spain","Mula",38.065532,-1.527039,445,16.1,341,55.07204707,4.232143055,40.69580988,8.35,2.002584758,634.6,11.186499,9743715883
"452",76,0,20,12.24149223,"Spain","Mula",38.065532,-1.527039,445,16.1,341,55.07204707,4.232143055,40.69580988,8.35,2.002584758,634.6,11.186499,9743715883
"453",76,0,30,15.40013184,"Spain","Mula",38.065532,-1.527039,445,16.1,341,55.07204707,4.232143055,40.69580988,8.35,2.002584758,634.6,11.186499,9743715883
"454",76,1,10,8.66510179,"Spain","Mula",38.065532,-1.527039,445,16.1,341,52.41739284,10.31538904,37.26721812,8.176,3.374590456,787.1,14.487816,9810687942
"455",76,1,20,15.7505972,"Spain","Mula",38.065532,-1.527039,445,16.1,341,52.41739284,10.31538904,37.26721812,8.176,3.374590456,787.1,14.487816,9810687942
"456",76,1,30,21.79251013,"Spain","Mula",38.065532,-1.527039,445,16.1,341,52.41739284,10.31538904,37.26721812,8.176,3.374590456,787.1,14.487816,9810687942
"457",77,0,10,6.259658297,"Spain","Santa Marta",39.127509,-2.345141,780,13.8,420,53.74254655,2.730432272,43.52702118,8.364,2.768548981,534.7,9.884285,12190704106
"458",77,0,20,9.981138435,"Spain","Santa Marta",39.127509,-2.345141,780,13.8,420,53.74254655,2.730432272,43.52702118,8.364,2.768548981,534.7,9.884285,12190704106
"459",77,0,30,20.91636484,"Spain","Santa Marta",39.127509,-2.345141,780,13.8,420,53.74254655,2.730432272,43.52702118,8.364,2.768548981,534.7,9.884285,12190704106
"460",77,1,10,8.654036327,"Spain","Santa Marta",39.127509,-2.345141,780,13.8,420,52.29408513,4.367053621,43.33886125,8.279,4.289892888,546.6,12.506707,10117853644
"461",77,1,20,12.4517063,"Spain","Santa Marta",39.127509,-2.345141,780,13.8,420,52.29408513,4.367053621,43.33886125,8.279,4.289892888,546.6,12.506707,10117853644
"462",77,1,30,24.39320861,"Spain","Santa Marta",39.127509,-2.345141,780,13.8,420,52.29408513,4.367053621,43.33886125,8.279,4.289892888,546.6,12.506707,10117853644
"463",78,0,10,9.626598669,"Spain","Sierra de Oliva",38.765277,-1.020167,770,14,457,59.53438777,6.588768438,33.87684379,8.4,3.307622623,602.2,17.933362,NA
"464",78,0,20,17.31790072,"Spain","Sierra de Oliva",38.765277,-1.020167,770,14,457,59.53438777,6.588768438,33.87684379,8.4,3.307622623,602.2,17.933362,NA
"465",78,0,30,25.74461015,"Spain","Sierra de Oliva",38.765277,-1.020167,770,14,457,59.53438777,6.588768438,33.87684379,8.4,3.307622623,602.2,17.933362,NA
"466",78,1,10,7.784666651,"Spain","Sierra de Oliva",38.765277,-1.020167,770,14,457,57.64681054,12.14137353,30.21181593,8.332,3.416435455,109.9,19.888387,NA
"467",78,1,20,15.68277037,"Spain","Sierra de Oliva",38.765277,-1.020167,770,14,457,57.64681054,12.14137353,30.21181593,8.332,3.416435455,109.9,19.888387,NA
"468",78,1,30,29.70925628,"Spain","Sierra de Oliva",38.765277,-1.020167,770,14,457,57.64681054,12.14137353,30.21181593,8.332,3.416435455,109.9,19.888387,NA
